full_lemma,freq,freq_class,rank,prop,cum_sum_prop
ei sjokkvirkning,1,9,119,2.2574892204889722e-5,0.8703749689595232
ei sjømannskirke,1,9,119,2.2574892204889722e-5,0.8703975438517281
ei skål,1,9,119,2.2574892204889722e-5,0.870420118743933
ei skatteendring,1,9,119,2.2574892204889722e-5,0.8704426936361379
ei skatteøkning,1,9,119,2.2574892204889722e-5,0.8704652685283427
ei skatteopplysning,1,9,119,2.2574892204889722e-5,0.8704878434205476
ei skattesak,1,9,119,2.2574892204889722e-5,0.8705104183127526
ei skattlegging,1,9,119,2.2574892204889722e-5,0.8705329932049575
ei skifting,1,9,119,2.2574892204889722e-5,0.8705555680971623
ei skildring,1,9,119,2.2574892204889722e-5,0.8705781429893672
ei skiløping,1,9,119,2.2574892204889722e-5,0.8706007178815721
ei skimming,1,9,119,2.2574892204889722e-5,0.870623292773777
ei skinne,1,9,119,2.2574892204889722e-5,0.8706458676659818
ei skipslei,1,9,119,2.2574892204889722e-5,0.8706684425581868
ei skisse,1,9,119,2.2574892204889722e-5,0.8706910174503917
ei skjenketid,1,9,119,2.2574892204889722e-5,0.8707135923425966
ei skoleavslutning,1,9,119,2.2574892204889722e-5,0.8707361672348014
ei skolejente,1,9,119,2.2574892204889722e-5,0.8707587421270063
ei skoletid,1,9,119,2.2574892204889722e-5,0.8707813170192112
ei skolisse,1,9,119,2.2574892204889722e-5,0.8708038919114162
ei skorpe,1,9,119,2.2574892204889722e-5,0.870826466803621
ei skøyte,1,9,119,2.2574892204889722e-5,0.8708490416958259
ei skrå,1,9,119,2.2574892204889722e-5,0.8708716165880308
ei skriftstimulering,1,9,119,2.2574892204889722e-5,0.8708941914802356
ei skrivemaskin,1,9,119,2.2574892204889722e-5,0.8709167663724405
ei skrøpelighet,1,9,119,2.2574892204889722e-5,0.8709393412646455
ei skryteliste,1,9,119,2.2574892204889722e-5,0.8709619161568504
ei skuddlinje,1,9,119,2.2574892204889722e-5,0.8709844910490552
ei skuffe,1,9,119,2.2574892204889722e-5,0.8710070659412601
ei skute,1,9,119,2.2574892204889722e-5,0.871029640833465
ei skytetrening,1,9,119,2.2574892204889722e-5,0.8710522157256699
ei slagmark,1,9,119,2.2574892204889722e-5,0.8710747906178747
ei slekt,1,9,119,2.2574892204889722e-5,0.8710973655100797
ei sletting,1,9,119,2.2574892204889722e-5,0.8711199404022846
ei sløyfe,1,9,119,2.2574892204889722e-5,0.8711425152944895
ei småavis,1,9,119,2.2574892204889722e-5,0.8711650901866943
ei småbarnsmor,1,9,119,2.2574892204889722e-5,0.8711876650788992
ei småjente,1,9,119,2.2574892204889722e-5,0.8712102399711041
ei snikislamisering,1,9,119,2.2574892204889722e-5,0.8712328148633091
ei snøbyge,1,9,119,2.2574892204889722e-5,0.8712553897555139
ei snøring,1,9,119,2.2574892204889722e-5,0.8712779646477188
ei sofapute,1,9,119,2.2574892204889722e-5,0.8713005395399237
ei soknekirke,1,9,119,2.2574892204889722e-5,0.8713231144321286
ei solariums-barbie-sprøyte,1,9,119,2.2574892204889722e-5,0.8713456893243334
ei solariumssol,1,9,119,2.2574892204889722e-5,0.8713682642165383
ei søppelfylling,1,9,119,2.2574892204889722e-5,0.8713908391087433
ei sortering,1,9,119,2.2574892204889722e-5,0.8714134140009482
ei søyle,1,9,119,2.2574892204889722e-5,0.871435988893153
ei sparing,1,9,119,2.2574892204889722e-5,0.8714585637853579
ei spekeskinke,1,9,119,2.2574892204889722e-5,0.8714811386775628
ei spesialutsending,1,9,119,2.2574892204889722e-5,0.8715037135697676
ei spillåt,1,9,119,2.2574892204889722e-5,0.8715262884619726
ei språkevne,1,9,119,2.2574892204889722e-5,0.8715488633541775
ei språklinje,1,9,119,2.2574892204889722e-5,0.8715714382463824
ei språkstimulering,1,9,119,2.2574892204889722e-5,0.8715940131385872
ei språkutvikling,1,9,119,2.2574892204889722e-5,0.8716165880307921
ei stadighet,1,9,119,2.2574892204889722e-5,0.871639162922997
ei stålplate,1,9,119,2.2574892204889722e-5,0.871661737815202
ei stålsøyle,1,9,119,2.2574892204889722e-5,0.8716843127074068
ei stang,1,9,119,2.2574892204889722e-5,0.8717068875996117
ei statsbygging,1,9,119,2.2574892204889722e-5,0.8717294624918166
ei statsform,1,9,119,2.2574892204889722e-5,0.8717520373840215
ei statskasse,1,9,119,2.2574892204889722e-5,0.8717746122762263
ei statskirke,1,9,119,2.2574892204889722e-5,0.8717971871684312
ei statsoppfatning,1,9,119,2.2574892204889722e-5,0.8718197620606362
ei statsoppgave,1,9,119,2.2574892204889722e-5,0.8718423369528411
ei steinhelle,1,9,119,2.2574892204889722e-5,0.8718649118450459
ei steking,1,9,119,2.2574892204889722e-5,0.8718874867372508
ei stemmestyring,1,9,119,2.2574892204889722e-5,0.8719100616294557
ei stengetid,1,9,119,2.2574892204889722e-5,0.8719326365216606
ei stengning,1,9,119,2.2574892204889722e-5,0.8719552114138654
ei stikkprøve,1,9,119,2.2574892204889722e-5,0.8719777863060704
ei stilart,1,9,119,2.2574892204889722e-5,0.8720003611982753
ei stoppeklokke,1,9,119,2.2574892204889722e-5,0.8720229360904802
ei stormaktsinteresse,1,9,119,2.2574892204889722e-5,0.872045510982685
ei storsatsing,1,9,119,2.2574892204889722e-5,0.8720680858748899
ei stortingsliste,1,9,119,2.2574892204889722e-5,0.8720906607670948
ei stortingsmelding,1,9,119,2.2574892204889722e-5,0.8721132356592997
ei straffelovsendring,1,9,119,2.2574892204889722e-5,0.8721358105515046
ei straffesak,1,9,119,2.2574892204889722e-5,0.8721583854437095
ei straffeutmåling,1,9,119,2.2574892204889722e-5,0.8721809603359144
ei strålebehandling,1,9,119,2.2574892204889722e-5,0.8722035352281192
ei strålingsgrense,1,9,119,2.2574892204889722e-5,0.8722261101203241
ei strandlinje,1,9,119,2.2574892204889722e-5,0.8722486850125291
ei strandslette,1,9,119,2.2574892204889722e-5,0.872271259904734
ei strening,1,9,119,2.2574892204889722e-5,0.8722938347969388
ei styresmakt,1,9,119,2.2574892204889722e-5,0.8723164096891437
ei suksesshistorie,1,9,119,2.2574892204889722e-5,0.8723389845813486
ei sunnmørsbedrift,1,9,119,2.2574892204889722e-5,0.8723615594735535
ei superhelg,1,9,119,2.2574892204889722e-5,0.8723841343657583
ei supermakt,1,9,119,2.2574892204889722e-5,0.8724067092579633
ei suppe,1,9,119,2.2574892204889722e-5,0.8724292841501682
ei svigermor,1,9,119,2.2574892204889722e-5,0.8724518590423731
ei svigning,1,9,119,2.2574892204889722e-5,0.8724744339345779
ei svingning,1,9,119,2.2574892204889722e-5,0.8724970088267828
ei sying,1,9,119,2.2574892204889722e-5,0.8725195837189877
ei sykehusseng,1,9,119,2.2574892204889722e-5,0.8725421586111927
ei sykepengeutbetaling,1,9,119,2.2574892204889722e-5,0.8725647335033975
ei sykeseng,1,9,119,2.2574892204889722e-5,0.8725873083956024
ei symbolhandling,1,9,119,2.2574892204889722e-5,0.8726098832878073
ei synål,1,9,119,2.2574892204889722e-5,0.8726324581800122
ei synsing,1,9,119,2.2574892204889722e-5,0.872655033072217
ei t-skjorte,1,9,119,2.2574892204889722e-5,0.872677607964422
ei T-skjorte,1,9,119,2.2574892204889722e-5,0.8727001828566269
ei tabloidavis,1,9,119,2.2574892204889722e-5,0.8727227577488317
ei taco-spising,1,9,119,2.2574892204889722e-5,0.8727453326410366
ei tagning,1,9,119,2.2574892204889722e-5,0.8727679075332415
ei takknemlighet,1,9,119,2.2574892204889722e-5,0.8727904824254464
ei takling,1,9,119,2.2574892204889722e-5,0.8728130573176512
ei taktart,1,9,119,2.2574892204889722e-5,0.8728356322098562
ei talegave,1,9,119,2.2574892204889722e-5,0.8728582071020611
ei taleliste,1,9,119,2.2574892204889722e-5,0.872880781994266
ei talje,1,9,119,2.2574892204889722e-5,0.8729033568864708
ei tålmodighet,1,9,119,2.2574892204889722e-5,0.8729259317786757
ei talskvinne,1,9,119,2.2574892204889722e-5,0.8729485066708806
ei tankefrihet,1,9,119,2.2574892204889722e-5,0.8729710815630856
ei taushet,1,9,119,2.2574892204889722e-5,0.8729936564552904
ei tautrekking,1,9,119,2.2574892204889722e-5,0.8730162313474953
ei tegning,1,9,119,2.2574892204889722e-5,0.8730388062397002
ei teknologiutvikling,1,9,119,2.2574892204889722e-5,0.8730613811319051
ei tekstbok,1,9,119,2.2574892204889722e-5,0.8730839560241099
ei tekstmelding,1,9,119,2.2574892204889722e-5,0.8731065309163148
ei tekstutforming,1,9,119,2.2574892204889722e-5,0.8731291058085198
ei tekstutvikling,1,9,119,2.2574892204889722e-5,0.8731516807007247
ei telling,1,9,119,2.2574892204889722e-5,0.8731742555929295
ei temperatursvingning,1,9,119,2.2574892204889722e-5,0.8731968304851344
ei tenåringsjente,1,9,119,2.2574892204889722e-5,0.8732194053773393
ei tennisstjerne,1,9,119,2.2574892204889722e-5,0.8732419802695442
ei testing,1,9,119,2.2574892204889722e-5,0.8732645551617491
ei tidligvarsling,1,9,119,2.2574892204889722e-5,0.873287130053954
ei tikking,1,9,119,2.2574892204889722e-5,0.8733097049461589
ei tilbakeholdenhet,1,9,119,2.2574892204889722e-5,0.8733322798383637
ei tilbøyelighet,1,9,119,2.2574892204889722e-5,0.8733548547305686
ei tilfredshet,1,9,119,2.2574892204889722e-5,0.8733774296227735
ei tilgjengelighet,1,9,119,2.2574892204889722e-5,0.8734000045149785
ei tilleggsbetraktning,1,9,119,2.2574892204889722e-5,0.8734225794071833
ei tilsetting,1,9,119,2.2574892204889722e-5,0.8734451542993882
ei tilsettingsmyndighet,1,9,119,2.2574892204889722e-5,0.8734677291915931
ei tilstelning,1,9,119,2.2574892204889722e-5,0.873490304083798
ei tilsynsmyndighet,1,9,119,2.2574892204889722e-5,0.8735128789760028
ei tiltaleform,1,9,119,2.2574892204889722e-5,0.8735354538682077
ei timing,1,9,119,2.2574892204889722e-5,0.8735580287604127
ei tjenesteplikt,1,9,119,2.2574892204889722e-5,0.8735806036526176
ei toalettveske,1,9,119,2.2574892204889722e-5,0.8736031785448224
ei tolv-ett-tid,1,9,119,2.2574892204889722e-5,0.8736257534370273
ei tomhylse,1,9,119,2.2574892204889722e-5,0.8736483283292322
ei topplue,1,9,119,2.2574892204889722e-5,0.8736709032214371
ei totimersgrense,1,9,119,2.2574892204889722e-5,0.873693478113642
ei trådløssone,1,9,119,2.2574892204889722e-5,0.8737160530058469
ei trafikksikkerhet,1,9,119,2.2574892204889722e-5,0.8737386278980518
ei tralle,1,9,119,2.2574892204889722e-5,0.8737612027902567
ei transportstøtte,1,9,119,2.2574892204889722e-5,0.8737837776824615
ei tredemølle,1,9,119,2.2574892204889722e-5,0.8738063525746664
ei treffliste,1,9,119,2.2574892204889722e-5,0.8738289274668714
ei trefning,1,9,119,2.2574892204889722e-5,0.8738515023590763
ei trehylle,1,9,119,2.2574892204889722e-5,0.8738740772512811
ei trekkrute,1,9,119,2.2574892204889722e-5,0.873896652143486
ei treningsøkt,1,9,119,2.2574892204889722e-5,0.8739192270356909
ei treningsplattform,1,9,119,2.2574892204889722e-5,0.8739418019278957
ei treningstid,1,9,119,2.2574892204889722e-5,0.8739643768201006
ei treplanting,1,9,119,2.2574892204889722e-5,0.8739869517123056
ei tribunesliting,1,9,119,2.2574892204889722e-5,0.8740095266045105
ei trillebår,1,9,119,2.2574892204889722e-5,0.8740321014967153
ei trofasthet,1,9,119,2.2574892204889722e-5,0.8740546763889202
ei trosform,1,9,119,2.2574892204889722e-5,0.8740772512811251
ei trosfrihet,1,9,119,2.2574892204889722e-5,0.87409982617333
ei trygdekrone,1,9,119,2.2574892204889722e-5,0.8741224010655348
ei tunge,1,9,119,2.2574892204889722e-5,0.8741449759577398
ei tungolje,1,9,119,2.2574892204889722e-5,0.8741675508499447
ei tungvekt,1,9,119,2.2574892204889722e-5,0.8741901257421496
ei turnering,1,9,119,2.2574892204889722e-5,0.8742127006343544
ei tv-personlighet,1,9,119,2.2574892204889722e-5,0.8742352755265593
ei TV-sending,1,9,119,2.2574892204889722e-5,0.8742578504187642
ei tvangstrøye,1,9,119,2.2574892204889722e-5,0.8742804253109692
ei Twitter-melding,1,9,119,2.2574892204889722e-5,0.874303000203174
ei uaktsomhet,1,9,119,2.2574892204889722e-5,0.8743255750953789
ei ubehagelighet,1,9,119,2.2574892204889722e-5,0.8743481499875838
ei ufinhet,1,9,119,2.2574892204889722e-5,0.8743707248797887
ei uførepensjonering,1,9,119,2.2574892204889722e-5,0.8743932997719935
ei uførhet,1,9,119,2.2574892204889722e-5,0.8744158746641985
ei ulikhet,1,9,119,2.2574892204889722e-5,0.8744384495564034
ei ull,1,9,119,2.2574892204889722e-5,0.8744610244486083
ei ulykkesløype,1,9,119,2.2574892204889722e-5,0.8744835993408131
ei underart,1,9,119,2.2574892204889722e-5,0.874506174233018
ei uniform,1,9,119,2.2574892204889722e-5,0.8745287491252229
ei uniformering,1,9,119,2.2574892204889722e-5,0.8745513240174277
ei unnfallenhet,1,9,119,2.2574892204889722e-5,0.8745738989096327
ei unødvendighet,1,9,119,2.2574892204889722e-5,0.8745964738018376
ei upålitelighet,1,9,119,2.2574892204889722e-5,0.8746190486940425
ei urne,1,9,119,2.2574892204889722e-5,0.8746416235862473
ei urolighet,1,9,119,2.2574892204889722e-5,0.8746641984784522
ei urt,1,9,119,2.2574892204889722e-5,0.8746867733706571
ei usannhet,1,9,119,2.2574892204889722e-5,0.8747093482628621
ei uskyld,1,9,119,2.2574892204889722e-5,0.8747319231550669
ei utarbeiding,1,9,119,2.2574892204889722e-5,0.8747544980472718
ei utenlandsinvestering,1,9,119,2.2574892204889722e-5,0.8747770729394767
ei utfasing,1,9,119,2.2574892204889722e-5,0.8747996478316816
ei utflukt,1,9,119,2.2574892204889722e-5,0.8748222227238864
ei utgravning,1,9,119,2.2574892204889722e-5,0.8748447976160914
ei utlendingslovgivning,1,9,119,2.2574892204889722e-5,0.8748673725082963
ei utløsning,1,9,119,2.2574892204889722e-5,0.8748899474005012
ei uttrekning,1,9,119,2.2574892204889722e-5,0.874912522292706
ei uttrykksform,1,9,119,2.2574892204889722e-5,0.8749350971849109
ei utviklingsstøtte,1,9,119,2.2574892204889722e-5,0.8749576720771158
ei utviklingsvirksomhet,1,9,119,2.2574892204889722e-5,0.8749802469693208
ei UV-stråling,1,9,119,2.2574892204889722e-5,0.8750028218615256
ei værmelding,1,9,119,2.2574892204889722e-5,0.8750253967537305
ei våkenhet,1,9,119,2.2574892204889722e-5,0.8750479716459354
ei vaksine,1,9,119,2.2574892204889722e-5,0.8750705465381403
ei valgmulighet,1,9,119,2.2574892204889722e-5,0.8750931214303451
ei valgstøtte,1,9,119,2.2574892204889722e-5,0.87511569632255
ei vandring,1,9,119,2.2574892204889722e-5,0.875138271214755
ei vannkraft,1,9,119,2.2574892204889722e-5,0.8751608461069598
ei vannlating,1,9,119,2.2574892204889722e-5,0.8751834209991647
ei våpenhvile,1,9,119,2.2574892204889722e-5,0.8752059958913696
ei varetekt,1,9,119,2.2574892204889722e-5,0.8752285707835745
ei varmestråling,1,9,119,2.2574892204889722e-5,0.8752511456757793
ei varsling,1,9,119,2.2574892204889722e-5,0.8752737205679842
ei vedtaksmyndighet,1,9,119,2.2574892204889722e-5,0.8752962954601892
ei veggklokke,1,9,119,2.2574892204889722e-5,0.8753188703523941
ei veibok,1,9,119,2.2574892204889722e-5,0.8753414452445989
ei veiving,1,9,119,2.2574892204889722e-5,0.8753640201368038
ei vekstutsikt,1,9,119,2.2574892204889722e-5,0.8753865950290087
ei vellyst,1,9,119,2.2574892204889722e-5,0.8754091699212136
ei velstandsutvikling,1,9,119,2.2574892204889722e-5,0.8754317448134185
ei vendereis,1,9,119,2.2574892204889722e-5,0.8754543197056234
ei vending,1,9,119,2.2574892204889722e-5,0.8754768945978283
ei venstre,1,9,119,2.2574892204889722e-5,0.8754994694900332
ei verdensklasse,1,9,119,2.2574892204889722e-5,0.875522044382238
ei verdiskaping,1,9,119,2.2574892204889722e-5,0.8755446192744429
ei verdsliggjøring,1,9,119,2.2574892204889722e-5,0.8755671941666479
ei verneforskrift,1,9,119,2.2574892204889722e-5,0.8755897690588528
ei vertinne,1,9,119,2.2574892204889722e-5,0.8756123439510576
ei vevkjerring,1,9,119,2.2574892204889722e-5,0.8756349188432625
ei videoutleie,1,9,119,2.2574892204889722e-5,0.8756574937354674
ei videreføring,1,9,119,2.2574892204889722e-5,0.8756800686276723
ei videreutdanningsreform,1,9,119,2.2574892204889722e-5,0.8757026435198771
ei Vika-jente,1,9,119,2.2574892204889722e-5,0.8757252184120821
ei vikarblemme,1,9,119,2.2574892204889722e-5,0.875747793304287
ei viktighet,1,9,119,2.2574892204889722e-5,0.8757703681964918
ei vilkårlighet,1,9,119,2.2574892204889722e-5,0.8757929430886967
ei villmark,1,9,119,2.2574892204889722e-5,0.8758155179809016
ei vindmølle,1,9,119,2.2574892204889722e-5,0.8758380928731065
ei vise,1,9,119,2.2574892204889722e-5,0.8758606677653114
ei vitsing,1,9,119,2.2574892204889722e-5,0.8758832426575163
ei voksendødelighet,1,9,119,2.2574892204889722e-5,0.8759058175497212
ei voldsplattform,1,9,119,2.2574892204889722e-5,0.8759283924419261
ei voldstrening,1,9,119,2.2574892204889722e-5,0.8759509673341309
ei vugge,1,9,119,2.2574892204889722e-5,0.8759735422263358
ei web-lansering,1,9,119,2.2574892204889722e-5,0.8759961171185408
ei weltervekt,1,9,119,2.2574892204889722e-5,0.8760186920107457
ei Yes-skive,1,9,119,2.2574892204889722e-5,0.8760412669029505
ei ytringsplikt,1,9,119,2.2574892204889722e-5,0.8760638417951554
ei Ytterland-scoring,1,9,119,2.2574892204889722e-5,0.8760864166873603
en -analyse,1,9,119,2.2574892204889722e-5,0.8761089915795652
en -B-landskamp,1,9,119,2.2574892204889722e-5,0.87613156647177
en -bransje,1,9,119,2.2574892204889722e-5,0.876154141363975
en -episode,1,9,119,2.2574892204889722e-5,0.8761767162561799
en -fest,1,9,119,2.2574892204889722e-5,0.8761992911483848
en -film,1,9,119,2.2574892204889722e-5,0.8762218660405896
en -forestilling,1,9,119,2.2574892204889722e-5,0.8762444409327945
en -serie,1,9,119,2.2574892204889722e-5,0.8762670158249994
en -tankegang,1,9,119,2.2574892204889722e-5,0.8762895907172044
en -tittel,1,9,119,2.2574892204889722e-5,0.8763121656094092
en -type,1,9,119,2.2574892204889722e-5,0.8763347405016141
en -utgivelse,1,9,119,2.2574892204889722e-5,0.876357315393819
en -uvane,1,9,119,2.2574892204889722e-5,0.8763798902860238
en 06-sesong,1,9,119,2.2574892204889722e-5,0.8764024651782287
en 11-tid,1,9,119,2.2574892204889722e-5,0.8764250400704336
en 11.-plass,1,9,119,2.2574892204889722e-5,0.8764476149626386
en 12-åring,1,9,119,2.2574892204889722e-5,0.8764701898548434
en 12.-plass,1,9,119,2.2574892204889722e-5,0.8764927647470483
en 13-åring,1,9,119,2.2574892204889722e-5,0.8765153396392532
en 14-åring,1,9,119,2.2574892204889722e-5,0.8765379145314581
en 14-årsalder,1,9,119,2.2574892204889722e-5,0.8765604894236629
en 15-årsalder,1,9,119,2.2574892204889722e-5,0.8765830643158679
en 16-åring,1,9,119,2.2574892204889722e-5,0.8766056392080728
en 17-åring,1,9,119,2.2574892204889722e-5,0.8766282141002777
en 18-åring,1,9,119,2.2574892204889722e-5,0.8766507889924825
en 1852-vold,1,9,119,2.2574892204889722e-5,0.8766733638846874
en 1964-årgang,1,9,119,2.2574892204889722e-5,0.8766959387768923
en 2002-sesong,1,9,119,2.2574892204889722e-5,0.8767185136690973
en 2005-prisvinner,1,9,119,2.2574892204889722e-5,0.8767410885613021
en 21-årsregel,1,9,119,2.2574892204889722e-5,0.876763663453507
en 22-åring,1,9,119,2.2574892204889722e-5,0.8767862383457119
en 22.juli-kommisjon,1,9,119,2.2574892204889722e-5,0.8768088132379168
en 22.juli-rapport,1,9,119,2.2574892204889722e-5,0.8768313881301216
en 25.-plass,1,9,119,2.2574892204889722e-5,0.8768539630223265
en 26-åring,1,9,119,2.2574892204889722e-5,0.8768765379145315
en 3-eier,1,9,119,2.2574892204889722e-5,0.8768991128067364
en 30-40-åring,1,9,119,2.2574892204889722e-5,0.8769216876989412
en 30-time,1,9,119,2.2574892204889722e-5,0.8769442625911461
en 32-åring,1,9,119,2.2574892204889722e-5,0.876966837483351
en 33-åring,1,9,119,2.2574892204889722e-5,0.8769894123755558
en 360-eier,1,9,119,2.2574892204889722e-5,0.8770119872677608
en 4-5-årsalder,1,9,119,2.2574892204889722e-5,0.8770345621599657
en 4-årsperiode,1,9,119,2.2574892204889722e-5,0.8770571370521706
en 40-årskrise,1,9,119,2.2574892204889722e-5,0.8770797119443754
en 48-åring,1,9,119,2.2574892204889722e-5,0.8771022868365803
en 49er,1,9,119,2.2574892204889722e-5,0.8771248617287852
en 5-åring,1,9,119,2.2574892204889722e-5,0.8771474366209902
en 5-årsperiode,1,9,119,2.2574892204889722e-5,0.877170011513195
en 50-meter,1,9,119,2.2574892204889722e-5,0.8771925864053999
en 52-tommer,1,9,119,2.2574892204889722e-5,0.8772151612976048
en 52.-plass,1,9,119,2.2574892204889722e-5,0.8772377361898097
en 57-åring,1,9,119,2.2574892204889722e-5,0.8772603110820145
en 65-runde,1,9,119,2.2574892204889722e-5,0.8772828859742194
en 66-åring,1,9,119,2.2574892204889722e-5,0.8773054608664244
en 68-generasjon,1,9,119,2.2574892204889722e-5,0.8773280357586293
